-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,1.971706241794010106e-01,1.942982262332574317e-01,1.931303562231956317e-01,1.935727569626759514e-01,1.912163681367849977e-01,1.876481666067733034e-01,1.835936677070891809e-01,1.817190394589391911e-01,1.804095940872304515e-01,1.820979062221562694e-01,1.832238451483387820e-01,1.923962163005528136e-01,1.968092024265055695e-01,1.943721313288087060e-01,1.952637824660620192e-01,2.010918719066158156e-01,2.069570161011669018e-01,2.079155402524840435e-01,2.050702319371101590e-01,2.031436827346235763e-01,2.077858177050232458e-01,2.094142633695568190e-01,2.080804117933702235e-01,2.152711464470551395e-01,2.116606259365461096e-01,2.179298143011272337e-01,2.196426862798827040e-01,2.131268129598076211e-01,2.060067427562397580e-01,1.941642998594564906e-01,1.851447890257519324e-01,1.866654149321952394e-01,1.915716114045653562e-01,2.019798280638575028e-01,2.099410405894756027e-01,2.093232834059189917e-01,2.070155505801308804e-01,2.003446699367772421e-01,1.995999884657260193e-01,2.004065310691052204e-01,1.977458050618139396e-01,1.948546268907674905e-01,1.930102458616603789e-01,2.013781466781142671e-01,2.071599955029427287e-01,2.036594490867899010e-01,2.044709636452867185e-01,2.108693336471446633e-01,2.032465857398407794e-01,2.029519960166296100e-01,2.004348070994002029e-01,2.011035660027532534e-01,2.068644278744574683e-01,2.024376436111676725e-01,2.069458931893896070e-01,2.103700950549454163e-01,2.081720472248033138e-01,2.085854121411991891e-01,2.066392959297991272e-01,2.041740092548528507e-01,2.007278076631818786e-01,1.961120131356539620e-01,1.980959960064442305e-01,1.923517223631815432e-01,1.889487341125053455e-01,1.937292948086726252e-01,1.954685935550787290e-01,2.000941419846922198e-01,2.087599536465418737e-01,2.021774064679138228e-01,2.016565426280093609e-01,2.039264649259363571e-01,2.042433834533420312e-01,1.987733270320422019e-01,1.886688525398626526e-01,1.897189778020291762e-01,1.975426029087171687e-01,2.006782779219041801e-01,1.967664377370654805e-01,1.904953763290794244e-01,1.917044356266414118e-01,1.969036344833254848e-01,1.937230125096315314e-01,1.893144834016088351e-01,1.908861217232389329e-01,1.958453569491648283e-01,2.018979435050014537e-01,1.972239867273760661e-01,1.955614622155844584e-01,1.944805723285227828e-01,1.963168056671338313e-01,2.006826133614244556e-01,2.051353488913483236e-01,2.037602446015492896e-01,2.003090222556312971e-01,1.931193057546537473e-01,1.949546307130901601e-01,1.947109959055665085e-01,1.910734462472890582e-01,1.888474971593101515e-01,1.800624939723770579e-01,1.779946778453717071e-01,1.803189539686494980e-01,1.777546508481666621e-01,1.758844321806554145e-01,1.736467411504377667e-01,1.726007674180169982e-01,1.760431009773897326e-01,1.743556075080197054e-01,1.700556762329665794e-01,1.694031416231958076e-01,1.770195297173712268e-01,1.871511683578406249e-01,1.867879681608946019e-01,1.923138531356721748e-01,2.009154854549978220e-01,2.063960962966234769e-01,1.961519225099010999e-01,1.913360680244029499e-01,1.895280791681801524e-01,1.866536339605960881e-01,1.878410715362920369e-01,1.876099466253572379e-01,1.850359747094755258e-01,1.838436083953887135e-01,1.830677302519880811e-01,1.759192518722239029e-01,1.744711159058781602e-01,1.778264863986325217e-01,1.813364833274921928e-01,1.852636326389173194e-01,1.859493895317094747e-01,1.836005983184930690e-01,1.774018058163896461e-01,1.832902578589290510e-01,1.900188081891237557e-01,1.889979166710115122e-01,1.810062000452793418e-01,1.829945320927652830e-01,1.762935189662012681e-01,1.774818225317543741e-01,1.895377074946595908e-01,1.939193195315074281e-01,2.008646900685755465e-01,2.020176495456371679e-01,1.983644445712685611e-01,1.912787597415943619e-01,1.888864783939104841e-01,1.822505196416036588e-01,1.774034197280576208e-01,1.815722170378019085e-01,1.814575154753219621e-01,1.820209205113665352e-01,1.831651033103141035e-01,1.875175344571357039e-01,2.026220911255131041e-01,2.101146020520520130e-01,2.122682626257113014e-01,2.144565752334947062e-01,2.171904523456651415e-01,2.338147501849570653e-01,2.396707910533069641e-01,2.313897168137740712e-01,2.219089460417590365e-01,2.209057299645207362e-01,2.221139216800562810e-01,2.249554774692004155e-01,2.292372648049970651e-01,2.206527372473777726e-01,2.142789877492538020e-01,2.087016353327088014e-01,2.097542760570022535e-01,2.151856176053400516e-01,2.212182045434659683e-01,2.249358391665352563e-01,2.242258794222617979e-01,2.252046904767026625e-01,2.240258913473882618e-01,2.233967369749285670e-01,2.197360430208350479e-01,2.138636582629740435e-01,2.104617311401968394e-01,2.096393192716846654e-01,2.070009074271240701e-01,2.067814905877488618e-01,2.128563683192631339e-01,1.989478637732903232e-01,1.902413879313292755e-01,1.973147414256363197e-01,1.896077195429344275e-01,1.946429880869299245e-01,2.011282738395960834e-01,2.058888680279490346e-01,2.132830178585179981e-01,2.167940121158044020e-01,2.190894199865941472e-01,2.201595094216954873e-01,2.161771485748122945e-01,2.180844647692888882e-01,2.211339504443522452e-01,2.225192296931755576e-01,2.260903401668961643e-01,2.290182889895055474e-01,2.326714472283923918e-01,2.369674693805845500e-01,2.405913771839184867e-01,2.486051524772803223e-01,2.518653708268567271e-01,2.639172936108926670e-01,2.710665222351301140e-01,2.612386969978492957e-01,2.554729088312876484e-01,2.440390099203572083e-01,2.382840825720689004e-01,2.533892590561027114e-01,2.641633783792811663e-01,2.508625364569429528e-01,2.322587530379652820e-01,2.270633563914746800e-01,2.350677818578459366e-01,2.344924097825206166e-01,2.468332261805877836e-01,2.578256314964686435e-01,2.389003022903134488e-01,2.307385076877672692e-01,2.329451556450318206e-01,2.404590219962691733e-01,2.517373418444107669e-01,2.664608366497451808e-01,2.645145279269904837e-01,2.593639391757055490e-01,2.543305454180021519e-01,2.567724408677442005e-01,2.581196503847451584e-01,2.517316704943745043e-01,2.450299314491739544e-01,2.544293801029291480e-01,2.635142914555826943e-01,2.805821495770329799e-01,2.987853193155936560e-01,2.829119685380314664e-01,2.802806745420526879e-01,2.786225817801822879e-01,2.741527355365780405e-01,2.564225905600225897e-01,2.467437518297432852e-01,2.416314652302875010e-01,2.475545859099645973e-01,2.549170103840856516e-01,2.443859838946653151e-01,2.510248027208479837e-01,2.617743945894782653e-01,2.683148174888413395e-01,2.751526826267801096e-01,2.849482793103582656e-01,2.817197938063225604e-01,2.724002948507648347e-01,2.632944303907993056e-01,2.621877531617799462e-01,2.652273496557571164e-01,2.694550125265884333e-01,2.713219605719552341e-01,2.587375658055837135e-01,2.560847613763515551e-01,2.479415703023675199e-01,2.378640251447695642e-01,2.522529609452174859e-01,2.581167835622801832e-01,2.596863302184767019e-01,2.604228615142208936e-01,2.615206530486401948e-01,2.496776208613163406e-01,2.401834996359418772e-01,2.340280651610510132e-01,2.330417561513378755e-01,2.208246983229543714e-01,2.133052948977200991e-01,2.083107187415825790e-01,2.056339578043713257e-01,2.103434193600053348e-01,2.087762197324747326e-01,2.074719001707303612e-01,2.130669646872025424e-01,2.250857537973723899e-01,2.317697012871571260e-01,2.385378864188333337e-01,2.504913641123436285e-01,2.740038408811868997e-01,2.812461252542579060e-01,2.824039781073101607e-01,2.768198331873405471e-01,2.705365246582505656e-01,2.693032191810119658e-01,2.596272441611138238e-01,2.431414528516038231e-01,2.302962924312211834e-01,2.255497964354151730e-01,2.345647223394923264e-01,2.483277672816217030e-01,2.595914421585245879e-01,2.651399703452662071e-01,2.716438714234601370e-01,2.813316309570093043e-01,2.953759343918980207e-01,3.017668301649288343e-01,2.885962702475343700e-01,2.621791828151163739e-01,2.374451839648842877e-01,2.270882335453380252e-01,2.233790146382047537e-01,2.152039687095379517e-01,2.144177196578558320e-01,2.233442030709148485e-01,2.219255379007694651e-01,2.341972540845624340e-01,2.456168828538536908e-01,2.485205008700555607e-01,2.441852319973878971e-01,2.607376137917950532e-01,2.830126426707160192e-01,2.970255161590536486e-01,2.980325707186303741e-01,2.957344896102326870e-01,2.903409399834328553e-01,2.858636653525941096e-01,2.882234393041927523e-01,3.021353013119312814e-01,3.040403019979034949e-01,3.009198165346025355e-01,3.039360720769669899e-01,2.975227129718617247e-01,2.855519840820104904e-01,2.731952584253721783e-01,2.613025551500304244e-01,2.530959494360361939e-01,2.519260564676767400e-01,2.540881877882442685e-01,2.579262728846236641e-01,2.624006353815564463e-01,2.522849068431037844e-01,2.475631556183369719e-01,2.523294487095973926e-01,2.612010694013485734e-01,2.657648784981482271e-01,2.777277565730615905e-01,2.893782902325858220e-01,2.936064779982816009e-01,2.854039049034693409e-01,2.865767070232643765e-01,2.894025504347262912e-01,2.864788772856667332e-01,2.761923140568532387e-01,2.729488499457549677e-01,2.776717093325202779e-01,2.840038528585421274e-01,2.953433320105501858e-01,2.958849419469143371e-01,3.016321528423088760e-01,3.066952286180386067e-01,3.003093665717395111e-01,2.945926215191314035e-01,2.784878016800734213e-01,2.581539246517158825e-01,2.397775313614316506e-01,2.308210642928872902e-01,2.297354174649054448e-01,2.285401873565098274e-01,2.239705793400362799e-01,2.393639990162702569e-01,2.422726599887652377e-01,2.429760477156902576e-01,2.487223227580447338e-01,2.476361580355553871e-01,2.311628341313696211e-01,2.153212398149303430e-01,2.075174813879113733e-01,2.090210016107372226e-01,2.103010347511549138e-01,2.162461097238062013e-01,2.215159545506476535e-01,2.176034024268329592e-01,2.197855233828313049e-01,2.268753975994169947e-01,2.307251570547205199e-01,2.280297012301211734e-01,2.254978542614046733e-01,2.222268321661460266e-01,2.237915491052565597e-01,2.260396436612610027e-01,2.211998691440053566e-01,2.322072164875116362e-01,2.417777647090352811e-01,2.474463213628563252e-01,2.439683398694048044e-01,2.467052823572186693e-01,2.476948373532079639e-01,2.456581813323583940e-01,2.440721410235072719e-01,2.508610000782034444e-01,2.555563563711351627e-01,2.542976107847654266e-01,2.529580792913148635e-01,2.568335860375967616e-01,2.505245844636740937e-01,2.456503589141287858e-01,2.404760241896158890e-01,2.378837590364372145e-01,2.540884880115019673e-01,2.644552517959716242e-01,2.709075446387982922e-01,2.775749212470302041e-01,2.759270394631669898e-01,2.607643314212970687e-01,2.598245838546886510e-01,2.714839011782823608e-01,2.718607089418718648e-01,2.770972557391480073e-01,2.783690249746292311e-01,2.798203676592242450e-01,2.870495229273805626e-01,2.871153844853733261e-01,2.859658259436113070e-01,2.867519078724920512e-01,2.953351626452008216e-01,2.972666909044545114e-01,2.949201955278051845e-01,2.924616955470470958e-01,2.864735672898034435e-01,2.815070761302715940e-01,2.820799782036588210e-01,2.893864799333785709e-01,2.977432123068213810e-01,3.069669315857122549e-01,3.182664592649961377e-01,3.235867839137634983e-01,3.205274743454625819e-01,3.289857013001089014e-01,3.309487035904031260e-01,3.302828367783613439e-01,3.251474682017293505e-01,3.049281413961024145e-01,2.944293618402389345e-01,2.863620470733893031e-01,2.812691287884604985e-01,2.745036580937882942e-01,2.636219011820464253e-01,2.613455045864317983e-01,2.650086828080061574e-01,2.695063004704849607e-01,2.569904864671015421e-01,2.560724685958415403e-01,2.601482352106989637e-01,2.625839231636950544e-01,2.600738712307816281e-01,2.652433676018491338e-01,2.629559562944753237e-01,2.587620920590940621e-01,2.586471470119007243e-01,2.674402662515501516e-01,2.660701054964204060e-01,2.633268491233864417e-01,2.655518976885220539e-01,2.674892072145022004e-01,2.605525062811697712e-01,2.591133603086784865e-01,2.658038069302991468e-01,2.619812687091357395e-01,2.624926918742337412e-01,2.600473908951818069e-01,2.580961385447479994e-01,2.604324632979547749e-01,2.656403637180907440e-01,2.620695114339394172e-01,2.614771353298385170e-01,2.617802160934478151e-01,2.570620842873050371e-01,2.525016625910965207e-01,2.512755087811274768e-01,2.521297490209946091e-01,2.547225203629037704e-01,2.554004843524614321e-01,2.527765624013323942e-01,2.443560165072234946e-01,2.357613934052756877e-01,2.293590052287687309e-01,2.266873768295873948e-01,2.273055822718244023e-01,2.218296024990117354e-01,2.167083285174815632e-01,2.116334658186711515e-01,2.082520575903001880e-01,2.150040334191968272e-01,2.174041361353757917e-01,2.164935950471478243e-01,2.200587969019637269e-01,2.224415842035001312e-01,2.162021738382489122e-01,2.174666840817863767e-01,2.173943776644472470e-01,2.116024902612669845e-01,2.070087204735424624e-01,2.066133836543589952e-01,2.042911803261392434e-01,1.981538578877122259e-01,-1.000000000000000000e+00,2.061391791984352739e-01,2.045039648785027531e-01,2.008353879866593417e-01,2.023092849242565938e-01,2.176006045921555776e-01,2.335163019665535966e-01,2.346800153955252988e-01,2.268974981551891146e-01,2.264157478439647875e-01,2.208856404671972751e-01,2.208977877372153564e-01,2.236535667645620507e-01,2.225647246965516413e-01,2.234076993669182887e-01,2.236160279527871220e-01,2.259051748945281046e-01,2.317840732220487476e-01,2.245933517060538787e-01,2.277595028481997907e-01,2.358697026186670209e-01,2.455340568328702178e-01,2.488896672437264090e-01,2.567475083733813390e-01,2.543027582784819218e-01,2.404147298322222293e-01,2.351277229574092464e-01,2.380935646287728469e-01,2.365177519644391380e-01,2.276776125750396007e-01,2.202449386073358495e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,2.318396279900071244e-01,2.465255255580542926e-01,2.587276727700406065e-01,2.581266126099395208e-01,2.465324785870405266e-01,2.299530322509742986e-01,2.319135041353866944e-01,2.404207332033759803e-01,2.432108336516466407e-01,2.475935278877270385e-01,2.468987435575712430e-01,2.584079807563208764e-01,2.732547083483851669e-01,2.776249081796698936e-01,2.761567833641074277e-01,2.695683882878310289e-01,2.728336067313436031e-01,2.788034838845392382e-01,2.634791563801680558e-01,2.546267548934459946e-01,2.443351903284843862e-01,2.338122763942327431e-01,2.284582818185462161e-01,2.243827913697137300e-01,2.241214501928178171e-01,2.265838455414552755e-01,2.300200461322831069e-01,2.244578837044873820e-01,2.247338206810671757e-01,2.214068273743762250e-01,2.203864198443259426e-01,2.251433165871302711e-01,2.299629511983809493e-01,2.295386407136459361e-01,2.220124888067803726e-01,2.305300785033832511e-01,2.352748517340331746e-01,2.319841146310404056e-01,2.304237721369870595e-01,2.288179127561100756e-01,2.258462789181578945e-01,2.238642511963828685e-01,2.179825002523652078e-01,2.191030558119599903e-01,2.237104377005973976e-01,2.360821119290055226e-01,2.505812313824289372e-01,2.535060159440648553e-01,2.542862830394048146e-01,2.490770778440520861e-01,2.465553378972281662e-01,2.478787290421912148e-01,2.472443331616257511e-01,2.463560172359872125e-01,2.530338958895030910e-01,2.592756203631084166e-01,2.562390729885357654e-01,2.431794629144207187e-01,2.405583025782396245e-01,2.475932834368973490e-01,2.442023485905664426e-01,2.401632613030827423e-01,2.423723538669173561e-01,2.492409652378618778e-01,2.575714558870482174e-01,2.638147695493637257e-01,2.623576465307206895e-01,2.627347379470608146e-01,2.659896786699502691e-01,2.686903216158726404e-01,2.708233000639958532e-01,2.655681835403408964e-01,2.574023591015512924e-01,2.495371435249937875e-01,2.489613963062067281e-01,2.453909940573922865e-01,2.416754701186306642e-01,2.351677327234191761e-01,2.301408361594413643e-01,2.244348590768731055e-01,2.242623145824108599e-01,2.261223177754246860e-01,2.227596123341157863e-01,2.291856725543622852e-01,2.288804905492981545e-01,2.185422721426909520e-01,2.106094815787685759e-01,2.091592521028953211e-01,2.082600766573504680e-01,2.186364681725141423e-01,2.327397482029590625e-01,2.432557243404732672e-01,2.506952408280812561e-01,2.449938119236074741e-01,2.376065266271027987e-01,2.389670622172082037e-01,2.397093786107605817e-01,2.333554282091101495e-01,2.294508975861101474e-01,2.253558009999363509e-01,2.265511089997229721e-01,2.273436588328174857e-01,2.249669438878452166e-01,2.293742892079958517e-01,2.318126943984680777e-01,2.357013324149648259e-01,2.385363035983171232e-01,2.402523697840512895e-01,2.417253955359804918e-01,2.404726722056758081e-01,2.409317445012139070e-01,2.508199307409846313e-01,2.539037194949809173e-01,2.400390622765210535e-01,2.283986034023061107e-01,2.246177363977517327e-01,2.206273837825879491e-01,2.246219738882270223e-01,2.200298620753955436e-01,2.174070602110760309e-01,2.235842456164186531e-01,2.209840364673595348e-01,2.194746863832452988e-01,2.196609398376641042e-01,2.253354970629610765e-01,2.347393713322050157e-01,2.419244873850999733e-01,2.480828257446653362e-01,2.477213728755184308e-01,2.436220143197691534e-01,2.402398353636869821e-01,2.338179765427527146e-01,2.245765139686858314e-01,2.155146017513918100e-01,2.081326984062016328e-01,2.114338587870548958e-01,2.130972961911055119e-01,2.091995044327314979e-01,2.091022847143885199e-01,2.106291271347017213e-01,2.143900490395649339e-01,2.203359741015115114e-01,2.328576247701691360e-01,2.337842787853334769e-01,2.296057304244361053e-01,2.304865769786843543e-01,2.402147530903179229e-01,2.409332584193286664e-01,2.432523386262860354e-01,2.392495632458138122e-01,2.296538299888657431e-01,2.186567772412925104e-01,2.198132028793577941e-01,2.265459417813135978e-01,2.185860345854576670e-01,2.111001739152071899e-01,2.133861892411584860e-01,2.195548371699447276e-01,2.282905829223266236e-01,2.371052299997782331e-01,2.399521546489851165e-01,2.377409913085876125e-01,2.412905215261200720e-01,2.350585230913758705e-01,2.262864408692286666e-01,2.307191158631693995e-01,2.400010290393982393e-01,2.314769078052960616e-01,2.099227868207019787e-01,2.082532812515013321e-01,2.188227985083166516e-01,2.263478228918246460e-01,2.268430741377699400e-01,2.280238304203479061e-01,2.377604880377489627e-01,2.472816416456697919e-01,2.468032864136987525e-01,2.389274624027644123e-01,2.284453081026508459e-01,2.313356444301749582e-01,2.366513575446155260e-01,2.429601962946251748e-01,2.506761100477772342e-01,2.560471741486131658e-01,2.550988540183604658e-01,2.364382757894548659e-01,2.331963068802977990e-01,2.438867780559913490e-01,2.463980933291559650e-01,2.475606336331620527e-01,2.516988108016517955e-01,2.540196287662831454e-01,2.503468575978889943e-01,2.497291272049332322e-01,2.530469100446230413e-01,2.518766444019439610e-01,2.471486069508960215e-01,2.378965870300305263e-01,2.238079414593622252e-01,2.131872811425928882e-01,2.058964672774870053e-01,1.975415087379508439e-01,1.919716276973734148e-01,1.968666112108273802e-01,2.084097170542819066e-01,2.172492120136956251e-01,2.099650002997909271e-01,2.072683466477948100e-01,2.107732048675947656e-01,2.098311392180010060e-01,2.137937785924378664e-01,2.110878154616518954e-01,2.075771072046573851e-01,2.116529815931539327e-01,2.110416232249389124e-01,2.152323867075280894e-01,2.266921835680194008e-01,2.259056985700696463e-01,2.150669450065376687e-01,2.208642983017888861e-01,2.228207654938451632e-01,2.265513960834979468e-01,2.278865905231652889e-01,2.316622817458657835e-01,2.200240709678160655e-01,2.132756528192368828e-01,2.256022629803630108e-01,2.281125913934780591e-01,2.247384678818751258e-01,2.277662090213283252e-01,2.353656844646662694e-01,2.371121397908686479e-01,2.347268895457220728e-01,2.351304474404166678e-01,2.423592086781811705e-01,2.407091791750207710e-01,2.318036460292161594e-01,2.285885040808676161e-01,2.255616877085929728e-01,2.252863473776575143e-01,2.292715832964750122e-01,2.283760320648867692e-01,2.257626341331112618e-01,2.282637159162878016e-01,2.326183068764635653e-01,2.375122319208481936e-01,2.384150594926923716e-01,2.394793625978367535e-01,2.296682488633371988e-01,2.260605605437882026e-01,2.280770893917929976e-01,2.251608069388048028e-01,2.352698204421894701e-01,2.445809468940021714e-01,2.518274914438862755e-01,2.534390198680344097e-01,2.558655377308655110e-01,2.579445827957155823e-01,2.548024033893250828e-01,2.513839218147427834e-01,2.501233237959291644e-01,2.456898881070405105e-01,2.385931391207992691e-01,2.408616091634315781e-01,2.527360134894541810e-01,2.530777229456971922e-01,2.510880026952438948e-01,2.521604002829270774e-01,2.473868394655180381e-01,2.429213371691972823e-01,2.374749122766425247e-01,2.441401292514709942e-01,2.549042339098269716e-01,2.650394206499416261e-01,2.712839467736843924e-01,2.683457188093161805e-01,2.670292627392526486e-01,2.730521412839254647e-01,2.661351038070839947e-01,2.645994933706975472e-01,2.635752194998213227e-01,2.617986610773008205e-01,2.599828731975808993e-01,2.507751244653257938e-01,2.525269404478540647e-01,2.522539745535122835e-01,2.353972014693809234e-01,2.201777057857432496e-01,2.150789304431144355e-01,2.293150591105778124e-01,2.336732049000779243e-01,2.334389111798879091e-01,2.407905481995225028e-01,2.362588560708436258e-01,2.273588727817408284e-01,2.164037967601988299e-01,1.981274812483486691e-01,1.664518245798944918e-01,1.272611737855630087e-01
