-1.000000000000000000e+00,8.147279160904100093e-02,7.481022082799561324e-02,7.829863985065696474e-02,9.271123225389829581e-02,1.115025214674777998e-01,1.140263562759986637e-01,1.139912324443200370e-01,1.225946864091986138e-01,1.333906611782651186e-01,1.364393336343452112e-01,1.329834160383023545e-01,1.376623058246426168e-01,1.366547397947178999e-01,1.349360051869004096e-01,1.407015231620253326e-01,1.416208079677247489e-01,1.475934925206877912e-01,1.498174930472491173e-01,1.457182319076833210e-01,1.341827273820714317e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00
-1.000000000000000000e+00,9.739485653187245073e-02,8.406223593814332595e-02,8.147843760827246096e-02,9.712364731232535353e-02,1.117132820236220458e-01,1.119139771284535373e-01,1.131700152352142774e-01,1.214589138288663384e-01,1.304908975693938877e-01,1.299197660912271290e-01,1.233795678698428461e-01,1.236302737755034103e-01,1.296935431331024680e-01,1.427020510187135549e-01,1.566778842816876904e-01,1.556224829473215054e-01,1.513363544418692141e-01,1.492954115982527419e-01,1.478567976872639522e-01,1.348666541547125508e-01,1.206340062383966794e-01,1.138672961613965695e-01,1.151908886614354255e-01,1.239780909632411804e-01,1.324364056090774899e-01,1.368666306175202185e-01,1.337695803762386504e-01,1.242103698478115720e-01,1.200633075425376339e-01,1.234437835358039026e-01,1.267730970419315428e-01,1.275796506485074033e-01,1.285617358642760222e-01,1.317782476940430048e-01,1.335267134146036205e-01,1.363530425832283066e-01,1.420357451284326999e-01,1.419447756606137256e-01,1.365749742820695500e-01,1.289891108616322835e-01,1.274970480516721127e-01,1.352780219630266012e-01,1.393382968420191215e-01,1.353342555516253709e-01,1.326556450810761345e-01,1.325612940455756783e-01,1.279928109069832509e-01,1.385687414546579177e-01,1.572805255789615497e-01,1.630412823518083421e-01,1.549926797135596224e-01,1.435098642302540528e-01,1.402498859758429250e-01,1.441713202200176347e-01,1.476153528068185061e-01,1.464342260796933359e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00
-1.000000000000000000e+00,1.213015461943572626e-01,1.056986978449045711e-01,9.872030777650128708e-02,9.562179936795300872e-02,1.078207606201116303e-01,1.145407294837506723e-01,1.193436505058519947e-01,1.226077213060391552e-01,1.191438977059841725e-01,1.193468575404341703e-01,1.216192197156766158e-01,1.210769539792821703e-01,1.228024892124142398e-01,1.354003003351725298e-01,1.487557476768024411e-01,1.475191281902749896e-01,1.427297228541988539e-01,1.448749139344651105e-01,1.478656852939304600e-01,1.402858150552064587e-01,1.308961007681876398e-01,1.230206926847984550e-01,1.174330700558149226e-01,1.220889626033989372e-01,1.360933175405302509e-01,1.467984852841354437e-01,1.376641611694797152e-01,1.212270073889635952e-01,1.212332961306461926e-01,1.261177949226345296e-01,1.252106951949061020e-01,1.237990386271726889e-01,1.273128172655348667e-01,1.329363373581011476e-01,1.382637519728852071e-01,1.397728573960992371e-01,1.380104436985591931e-01,1.362497142123001159e-01,1.372635104045744348e-01,1.297631598950629295e-01,1.290761462038909901e-01,1.373272257009205966e-01,1.425737692007277846e-01,1.372526437351224982e-01,1.329026411534789398e-01,1.327955059670405669e-01,1.337334112529866836e-01,1.391394831407865573e-01,1.468289191886373024e-01,1.513261276860509430e-01,1.483931399518720884e-01,1.445301900382923999e-01,1.429042145731152236e-01,1.407737388514087029e-01,1.421101351493750664e-01,1.455482949516169466e-01,1.463698855245388619e-01,1.436151385150971627e-01,1.447260111432803198e-01,1.472018976323305750e-01,1.412478082988825601e-01,1.362795059916218632e-01,1.329660026299268050e-01,1.277043935789252127e-01,1.258287056665437498e-01
-1.000000000000000000e+00,1.493273549888293750e-01,1.336282244219159088e-01,1.249251764018900895e-01,1.158546981675262488e-01,1.210697449829069988e-01,1.304202261020772080e-01,1.359651755215206259e-01,1.326016578864413209e-01,1.253242162442957941e-01,1.259616384312646220e-01,1.261744352754691212e-01,1.255042544053614484e-01,1.262408481728800047e-01,1.173331355970397699e-01,1.262416984318183166e-01,1.301004372877500037e-01,1.270897843113271974e-01,1.296130198488747998e-01,1.355943738865791059e-01,1.398580312395425185e-01,1.396025536583381799e-01,1.321183292037717283e-01,1.246690913016135216e-01,1.304719843915197186e-01,1.405586610214586141e-01,1.412058355169694412e-01,1.325030988331141191e-01,1.274265578206764948e-01,1.307670524893844444e-01,1.314845121771467118e-01,1.272452003197680204e-01,1.240999031313902851e-01,1.261910895138761979e-01,1.361950049757392756e-01,1.391842730702070874e-01,1.439185385817049745e-01,1.468066300908559552e-01,1.354992674992537005e-01,1.287901661709930090e-01,1.281564366596079918e-01,1.317275818490812045e-01,1.357235488462443240e-01,1.390668101360442999e-01,1.373568602648994053e-01,1.360084706784177866e-01,1.357013485662441066e-01,1.384962707034696761e-01,1.432824580554463156e-01,1.412741676144872449e-01,1.411887609098283480e-01,1.412637626907079780e-01,1.425206163260859249e-01,1.434399471116174218e-01,1.426070932582889084e-01,1.456143827692066572e-01,1.421372193729076028e-01,1.340801426562120147e-01,1.311107869475062193e-01,1.378909479488443224e-01,1.454419177503559202e-01,1.366174755341488523e-01,1.301412189256985763e-01,1.331874860458777676e-01,1.244596660512143488e-01,1.159184520217450692e-01
-1.000000000000000000e+00,1.659549845760939779e-01,1.515304161854980902e-01,1.354637486722848616e-01,1.224454085820517735e-01,1.221805900140954665e-01,1.307066564025048117e-01,1.381088453180240316e-01,1.460338230031448525e-01,1.490221269934465520e-01,1.451054623356731466e-01,1.407058495228005746e-01,1.438662072651381574e-01,1.463162171687602542e-01,1.326617864946255942e-01,1.252758619070306612e-01,1.217578379259371263e-01,1.160645859635811433e-01,1.177186951711559765e-01,1.240512836474960551e-01,1.288850261404284603e-01,1.281543786988929845e-01,1.261745044987773179e-01,1.347729169258644333e-01,1.439241605080363862e-01,1.468201246122725623e-01,1.416807316598425182e-01,1.352333210137401653e-01,1.388029608889335964e-01,1.397400826828471831e-01,1.366718004149742038e-01,1.315311258644979442e-01,1.265628630688067913e-01,1.238260701273939945e-01,1.191748993849109650e-01,1.264915209788965433e-01,1.545693947079301855e-01,1.752021801810003943e-01,1.541205156728481240e-01,1.351989344593117204e-01,1.290446690247817330e-01,1.289050311296500162e-01,1.309413811745122613e-01,1.330857730458143984e-01,1.366510428381326192e-01,1.380093054108524619e-01,1.372167783139053021e-01,1.378010889787049109e-01,1.390513266072499476e-01,1.384493868159247798e-01,1.416210304883559201e-01,1.438459285619179129e-01,1.432382332255975887e-01,1.424763938959172915e-01,1.444663282115113689e-01,1.449066527775821067e-01,1.368622661662192430e-01,1.266585189782391818e-01,1.245019892111551701e-01,1.338704145658633216e-01,1.426590443390449159e-01,1.322433361390168149e-01,1.227180578939614242e-01,1.269623317918463778e-01,1.205933719534935805e-01,1.159724909740047494e-01
-1.000000000000000000e+00,1.658371898001807510e-01,1.489809703695891274e-01,1.317092566926964248e-01,1.224406299846040880e-01,1.247427103991901459e-01,1.311530207022811312e-01,1.402160428192861519e-01,1.587294935891442049e-01,1.636081071502064888e-01,1.547468285965591384e-01,1.492125461157116639e-01,1.532771085888387230e-01,1.511298620697865136e-01,1.383580766521766703e-01,1.306041914946758087e-01,1.286755824955883587e-01,1.181819141106818238e-01,1.155224063695181463e-01,1.163406369451470274e-01,1.190056183890072228e-01,1.225379495958885540e-01,1.317860589961729334e-01,1.476516976496947964e-01,1.504353770857883299e-01,1.447303028581053974e-01,1.392800391938938398e-01,1.416762091345581953e-01,1.514118651634455692e-01,1.515768759853469150e-01,1.447227332737895389e-01,1.361587578773125196e-01,1.281272760300004865e-01,1.274844844532726784e-01,1.195895752220075131e-01,1.225457786200395832e-01,1.450925515623713302e-01,1.807725639420374175e-01,1.818380470959228001e-01,1.535018210554530138e-01,1.273746424094777119e-01,1.216727993888819109e-01,1.263118259430072166e-01,1.330509461348805267e-01,1.352327687700428660e-01,1.357743011802849398e-01,1.366572734014452062e-01,1.366189349539958797e-01,1.385893439150164830e-01,1.391901023592668485e-01,1.422409251138539166e-01,1.455672681294251647e-01,1.442445980371612479e-01,1.426574197946369194e-01,1.455386653337878422e-01,1.437789768857380412e-01,1.317983341173707967e-01,1.167115822433572175e-01,1.245279582187088369e-01,1.495648595857792806e-01,1.507966855935758965e-01,1.350791107025239579e-01,1.259166454157833459e-01,1.208787779376008925e-01,1.250839040759007814e-01,1.242811095728104526e-01
-1.000000000000000000e+00,1.524445981507465131e-01,1.433180928581112012e-01,1.295159031136515204e-01,1.247680473787980970e-01,1.284304138597134604e-01,1.331658855624175686e-01,1.423597547823536036e-01,1.528091523706287536e-01,1.496619091344267294e-01,1.415678961975953831e-01,1.434838769252870516e-01,1.499335560568520465e-01,1.498426812267921460e-01,1.454498895301575834e-01,1.452567304260867498e-01,1.522048936537589992e-01,1.425479787768546558e-01,1.248328763497365962e-01,1.145429923793013505e-01,1.177050570474309638e-01,1.263727675936271999e-01,1.331692579957470535e-01,1.413350929025170566e-01,1.378893626430766073e-01,1.286064359457452788e-01,1.285725906026726206e-01,1.416250344922387605e-01,1.537520831451883729e-01,1.529627506848815210e-01,1.425560146072297474e-01,1.343385505817953351e-01,1.269071149780288121e-01,1.317549387144909823e-01,1.274046438678025639e-01,1.247753029846639800e-01,1.531815793515099167e-01,2.177261556918813346e-01,2.163488608641330746e-01,1.642298137973876582e-01,1.223572811238163721e-01,1.147504424998583711e-01,1.163932502502972172e-01,1.304002709586291053e-01,1.410025152858159769e-01,1.437065989084232720e-01,1.415466808704269885e-01,1.366776806383290521e-01,1.387521747429590890e-01,1.400195918090083869e-01,1.421352153630390247e-01,1.432925912402968072e-01,1.429514232307194654e-01,1.446526923590469305e-01,1.464624703056372490e-01,1.437637430337684319e-01,1.350447233835227190e-01,1.271001238890292762e-01,1.467925767195601972e-01,1.699035074041465587e-01,1.669144665927072002e-01,1.505033897810700294e-01,1.418806700893167627e-01,1.257712779729533992e-01,1.253910049305343999e-01,1.302321823914631693e-01
-1.000000000000000000e+00,1.405247418557236672e-01,1.383302518322620800e-01,1.274718982376574772e-01,1.176773881447678444e-01,1.182371691433309335e-01,1.319502436155942926e-01,1.408676300756757649e-01,1.422825032459965888e-01,1.398941978080628645e-01,1.393015954978706339e-01,1.362356982149502960e-01,1.431338817453959578e-01,1.491388540999766810e-01,1.509076905938517010e-01,1.553970625700873964e-01,1.634735887817514999e-01,1.491488828740656358e-01,1.295233634370948350e-01,1.201031156328972727e-01,1.246872385019189428e-01,1.366832307304784166e-01,1.377565834771956321e-01,1.368831148972606826e-01,1.324261393399069342e-01,1.266562424248723895e-01,1.245035694700509787e-01,1.347074586856608636e-01,1.458984723132651373e-01,1.449551278273841781e-01,1.351643821680211521e-01,1.304224204458151182e-01,1.287849514090563807e-01,1.343963671637926627e-01,1.327528594648867133e-01,1.324171061303872354e-01,1.641329530331294140e-01,2.160829373842621248e-01,2.310463034902289214e-01,1.988063503829022305e-01,1.433269292415245422e-01,1.158786994747657978e-01,1.094393078629877364e-01,1.253743461517513313e-01,1.391228018587810922e-01,1.405656793137413096e-01,1.386373171344814081e-01,1.331135808915093477e-01,1.324376950835927935e-01,1.362311940387994080e-01,1.411030732544966693e-01,1.407418898582389333e-01,1.430668026764903566e-01,1.450983358805785217e-01,1.468415803889173143e-01,1.457492156924943827e-01,1.426374820929166565e-01,1.401333861174262896e-01,1.545999957273097580e-01,1.780837263270467208e-01,1.869776522118513917e-01,1.627922569134063746e-01,1.449784899215441902e-01,1.272558389732033612e-01,1.195352555896055796e-01,1.238861884769343613e-01
-1.000000000000000000e+00,1.351583734508282064e-01,1.335317807172745064e-01,1.231530376219881623e-01,1.154965390986546353e-01,1.191925098453125581e-01,1.271720220057205308e-01,1.321018104304473029e-01,1.318844707371698011e-01,1.297790983701212486e-01,1.277177711277579231e-01,1.327529831630954726e-01,1.463195697768625847e-01,1.518453048216199808e-01,1.506596127956046915e-01,1.606718845857371958e-01,1.730969316815334780e-01,1.641418260063856882e-01,1.442137833680468273e-01,1.298473246918668556e-01,1.317326653171308481e-01,1.421768614209811266e-01,1.430439508647979308e-01,1.384037273551882163e-01,1.319523331397657595e-01,1.239590055149951964e-01,1.287015083610464350e-01,1.377653147812107903e-01,1.392716289421829512e-01,1.352110347824473646e-01,1.347141035316377355e-01,1.394085886003968988e-01,1.421202440902923636e-01,1.434074681653629557e-01,1.449085280641474738e-01,1.478826536805569469e-01,1.677301553735470185e-01,2.042096399534845674e-01,2.289942587583811973e-01,2.006210399817739964e-01,1.462190101022524669e-01,1.200986830656937676e-01,1.160281462096720839e-01,1.260779198947838686e-01,1.365894167229410316e-01,1.380068861828419591e-01,1.372563919978968539e-01,1.341954232454426743e-01,1.309698233176960214e-01,1.322256254210439352e-01,1.407852518330157399e-01,1.417642827241625825e-01,1.448091636393646353e-01,1.483935266038372836e-01,1.493843537244936015e-01,1.448209866448543770e-01,1.466467804142183862e-01,1.469710572794900583e-01,1.555787404975256250e-01,1.707833248758892919e-01,1.765687268498120632e-01,1.453223186946593914e-01,1.215604195053570785e-01,1.135318072746222678e-01,1.122071116125933909e-01,1.144890254486900377e-01
1.243543358698598472e-01,1.319781698429760564e-01,1.333657676046807183e-01,1.235459166035345613e-01,1.176901554603186212e-01,1.205128832296628177e-01,1.274161732849257156e-01,1.317980771495601000e-01,1.292207534807526814e-01,1.258274743059143441e-01,1.209335882963058356e-01,1.398206057516611367e-01,1.572502669294407185e-01,1.521503207537251157e-01,1.496658659299744676e-01,1.645186704113172083e-01,1.800517981045360594e-01,1.784069372235028983e-01,1.633666241919703166e-01,1.489564811819579226e-01,1.375920308038707518e-01,1.387035531245360276e-01,1.415813663537762723e-01,1.399687361620451098e-01,1.345782318335594918e-01,1.304640628504125655e-01,1.351710793422490897e-01,1.373500987953822638e-01,1.363397102683792106e-01,1.363622192639996067e-01,1.433014880192596818e-01,1.524925084778396556e-01,1.509856105628764045e-01,1.436077696254372538e-01,1.454458540467859495e-01,1.412099205740220687e-01,1.560598959551568743e-01,1.973041522919882496e-01,2.162967929598880457e-01,1.866299123116173797e-01,1.518865247576065280e-01,1.265173851652650616e-01,1.207845669226496887e-01,1.299372916736633021e-01,1.383490203177461519e-01,1.390373337671024501e-01,1.366832307304784722e-01,1.341350102169058811e-01,1.333107793543403530e-01,1.351648789503154258e-01,1.429116178967888562e-01,1.446648998045288737e-01,1.470801062459864139e-01,1.501767116646623157e-01,1.530901408343073034e-01,1.516420507076753355e-01,1.560980757931892393e-01,1.597376456858917437e-01,1.612286942796488931e-01,1.610916010959887179e-01,1.597255932812812751e-01,1.323417564599798646e-01,1.178044182324816530e-01,1.163044110195459863e-01,1.164386286858142133e-01,1.213261293603951352e-01
