4.038808723244496357e-01,3.900979704406029036e-01,3.860859679530030952e-01,3.839322545985525137e-01,3.879796054306645092e-01,3.849548417233499831e-01,3.896650633152294319e-01,3.902745114166971674e-01,3.817789984437502393e-01,3.933455303909258460e-01,4.105019239840335676e-01,4.202004354326866475e-01,4.284440813597177877e-01,4.375407139295994785e-01,4.426245122697178291e-01,4.398996330855787784e-01,4.502928351559709608e-01,4.498602344472129033e-01,4.532126181881715454e-01,4.444071147921168641e-01,4.270370361774643575e-01,4.076846700754305219e-01,4.049748545576732361e-01,4.070526092784265138e-01,4.065910966425590467e-01,4.042856602332829397e-01,3.913038011322688137e-01,3.958717655878539743e-01,4.317607758075472923e-01,4.369640541937087619e-01,4.293657509276254114e-01,4.174674240078098952e-01,3.951493492009362507e-01,3.612165215928858086e-01,3.242473334960537801e-01,3.104039736191592791e-01,3.147770293826213650e-01,3.149550441350514873e-01,3.102814590199987621e-01,3.049532502476376972e-01,3.009921526493022359e-01,2.887204207574441406e-01,2.896901076902341221e-01,3.002055978237745393e-01,3.151255705209968228e-01,3.283589068524678800e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,3.049839915845861116e-01,3.313881502854887362e-01,3.510682694081430633e-01,3.323409954530329724e-01,3.092832626759317027e-01,2.949668912423337175e-01,2.832648071651837074e-01,2.649102334772970302e-01,2.670534426979670473e-01,2.834664819767804822e-01,3.010695158596327636e-01,3.089781813844250657e-01,3.178198404148094847e-01,3.269229326944468328e-01,3.383171553700915490e-01
4.145157771036023231e-01,4.062002516800067853e-01,3.973998061968144757e-01,3.939523417734311916e-01,3.988988299760374279e-01,3.944843280840754085e-01,4.019865284158710694e-01,4.135689952273459147e-01,4.203508922546297377e-01,4.336727765795760914e-01,4.492609940108811539e-01,4.610843084567120553e-01,4.680272166324769278e-01,4.784865112777531571e-01,4.815219599293371067e-01,4.785579840667397722e-01,4.795753426659952190e-01,4.673902447303396879e-01,4.604347337707909160e-01,4.511195725806505519e-01,4.338333667599875154e-01,4.191299074838214511e-01,4.233134648055752458e-01,4.293620313569657676e-01,4.319442564029224996e-01,4.335417380918859531e-01,4.281511168176732052e-01,4.326202872877040750e-01,4.542504252446835644e-01,4.601388827407721371e-01,4.518228560975203756e-01,4.406935462818839522e-01,4.104521155623356288e-01,3.741066436668122330e-01,3.436043594112753730e-01,3.294715491474547453e-01,3.237429164947222548e-01,3.189959676076880024e-01,3.110808560360873720e-01,3.021756898122079371e-01,2.953523768970161556e-01,2.907034428184205321e-01,2.905522545599751316e-01,3.030900339947633637e-01,3.154018383148118332e-01,3.187303236118592675e-01,-1.000000000000000000e+00,3.035522389787192465e-01,3.227767329013677688e-01,3.500327380679351674e-01,3.690277478772082675e-01,3.457556154219050271e-01,3.133689069566930052e-01,2.907914221025460488e-01,2.872349136704326344e-01,2.672267443489600436e-01,2.699098478176485960e-01,2.861666677404510195e-01,3.045241885810267002e-01,3.106647702942766931e-01,3.248683331265856400e-01,3.367379583100233442e-01,3.434847960369326048e-01
4.183930254322416609e-01,4.138730804227755411e-01,4.038272553071719506e-01,4.037405347499212760e-01,4.083968863946474959e-01,4.159236243932081800e-01,4.303883736364245149e-01,4.386175897680111846e-01,4.486828139799520776e-01,4.679994442102739516e-01,4.817367759413282435e-01,4.971433758995598140e-01,5.155091854810425200e-01,5.242092342804478555e-01,5.340026890345174193e-01,5.322461937145982480e-01,5.193961000307477649e-01,5.041903699989391807e-01,4.852975006872040087e-01,4.720996244041178458e-01,4.616709419028620087e-01,4.513003945752112056e-01,4.544681305203165933e-01,4.614626308298002133e-01,4.703339878535883756e-01,4.735149833550472143e-01,4.926973405201284240e-01,4.851569251272201955e-01,4.846183074094272958e-01,4.942027159681738335e-01,4.871383748153705895e-01,4.861080200758924885e-01,4.585331334416345439e-01,4.088063958953404020e-01,3.704964535310307228e-01,3.531799535847608418e-01,3.391497643225580561e-01,3.261269112225073652e-01,3.089723441093649714e-01,2.977543660381027912e-01,2.919157489072152778e-01,2.895814994299107936e-01,2.950239876261602223e-01,3.090633466658830319e-01,3.234002129893678301e-01,3.283302812407328797e-01,-1.000000000000000000e+00,3.237508186164033130e-01,3.395687450577313804e-01,3.603036999273978025e-01,3.695904773656650821e-01,3.514095351679298318e-01,3.264130594324322621e-01,3.070112557702126543e-01,2.998770227311543524e-01,2.837805339771345414e-01,2.850174581211076807e-01,2.926966183210638617e-01,3.045952657117479423e-01,3.197233129494505555e-01,3.313427478597235631e-01,3.404223591745402233e-01,3.471882499123368215e-01
4.161245038567135679e-01,4.149692053508949874e-01,4.059335610147646323e-01,4.137574627223050694e-01,4.236921494773930874e-01,4.358592682279350261e-01,4.643432111749996594e-01,4.761137344649902792e-01,4.844726870827492093e-01,5.077221724633504962e-01,5.247612637074703379e-01,5.382607416272112699e-01,5.588857149251885703e-01,5.777509351494052314e-01,5.806561476775921049e-01,5.754912138098497998e-01,5.563994421850319005e-01,5.397539468941505714e-01,5.184278207878887379e-01,5.103408713886620207e-01,5.081420512118290933e-01,5.078436779668764611e-01,5.127606939672630926e-01,5.269028633829554442e-01,5.330462938830738961e-01,5.292907281657509566e-01,5.449994752158348055e-01,5.299281395002389816e-01,5.232384800869082087e-01,5.349286178385552759e-01,5.344447634510058887e-01,5.281073392637293251e-01,4.962864272014421152e-01,4.535834425590203889e-01,4.157267234568870484e-01,3.991554798076126787e-01,3.799311335809829604e-01,3.582982230029669868e-01,3.342463950054386235e-01,3.131960899103713447e-01,3.027935365334061824e-01,2.975728499702604557e-01,3.039508049663302014e-01,3.099879062136861041e-01,3.203632495010738657e-01,3.275054729709789836e-01,-1.000000000000000000e+00,3.412018963548607564e-01,3.448162645545810867e-01,3.533923499342245811e-01,3.570835233430901812e-01,3.427322026795855958e-01,3.252256588450375130e-01,3.177079785766784292e-01,3.121363640034123255e-01,3.015212766224208973e-01,2.975472910002966431e-01,2.934280289376712814e-01,3.053802789368457171e-01,3.315342493764482645e-01,3.459989850074801643e-01,3.476014787749088786e-01,3.522946629538813434e-01
4.244162813221583064e-01,4.280031472204750553e-01,4.204317242236492724e-01,4.299707215113057757e-01,4.416761167190104143e-01,4.625527563799241570e-01,4.962484293209860065e-01,5.155691004727053217e-01,5.310857708974332514e-01,5.516616171073834840e-01,5.715911811717623303e-01,5.763126283865989130e-01,5.981311549345189604e-01,6.212789666488548468e-01,6.079631203042202836e-01,5.984821188078873755e-01,5.854678201600334031e-01,5.728445545716626119e-01,5.564075974602266106e-01,5.523849763169292881e-01,5.531705190740278111e-01,5.587930952293822529e-01,5.598527662919055015e-01,5.654986626003277728e-01,5.741518435245309693e-01,5.756572492403375652e-01,5.766394176587945619e-01,5.723237777882759225e-01,5.730354827022073883e-01,5.741785061740365403e-01,5.741949512023488689e-01,5.755570042103230755e-01,5.371776332889546257e-01,4.969892212854444269e-01,4.666023769150602352e-01,4.498737710777262477e-01,4.196593007603672265e-01,3.926410849152019988e-01,3.698605652026504820e-01,3.476646848349856933e-01,3.395290793420904785e-01,3.337602919671631696e-01,3.322311440702845897e-01,3.358611204452902066e-01,3.338546356751998512e-01,3.366514409574355438e-01,-1.000000000000000000e+00,3.533489073108172507e-01,3.431537329945267278e-01,3.402478250880276445e-01,3.385133771811329462e-01,3.281311382763956175e-01,3.216586026387083241e-01,3.264768703712955800e-01,3.259507896982932196e-01,3.175364133973895830e-01,3.193449936078077700e-01,3.188755544440605161e-01,3.302029934244100629e-01,3.524006866305986474e-01,3.708411058826045492e-01,3.617553941768416603e-01,3.616012872199838579e-01
4.446469189532976096e-01,4.553797489871708737e-01,4.628393106344895758e-01,4.642801262894035719e-01,4.737994231209146090e-01,4.995922025123081256e-01,5.230535493108319223e-01,5.448045329708668394e-01,5.684454749075356084e-01,5.921048353433457923e-01,6.099304872965317648e-01,6.151446622019917099e-01,6.347199267969549918e-01,6.447897973496201640e-01,6.380606800770960430e-01,6.285759612164044663e-01,6.053789062195655823e-01,5.908023535723025965e-01,5.865243103227444355e-01,5.844170921400911878e-01,5.777796387887260687e-01,5.791405834369220962e-01,5.908976892751141019e-01,5.985931734571242613e-01,6.058763742111901163e-01,6.106753813646832452e-01,6.090101544941779466e-01,6.061043851337795108e-01,6.108215011642047498e-01,6.069493637828003996e-01,6.026893111032947115e-01,6.040302925247340582e-01,5.702694160456310835e-01,5.439301765478478101e-01,5.222492572203137895e-01,4.961901099154561456e-01,4.647738220808028675e-01,4.350654089615361153e-01,4.060699582718678702e-01,3.811967779335333484e-01,3.695373785000686251e-01,3.704034825369560968e-01,3.753555855724888812e-01,3.774484734689804721e-01,3.681076665198996234e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,3.773653469778365799e-01,3.658823422881447018e-01,3.495185110349971480e-01,3.417850616997963886e-01,3.333195098889851216e-01,3.316135252788326993e-01,3.430738108289799748e-01,3.552218500128868639e-01,3.513262300958094331e-01,3.414199399103443056e-01,3.494637376259187578e-01,3.652707418671871653e-01,3.781251556328799057e-01,3.914945411324612934e-01,4.062308731871230871e-01,4.197413561653005054e-01
4.901403894755335111e-01,4.886455063789089115e-01,4.967272525703873010e-01,4.965580929053364234e-01,5.081392434906302213e-01,5.320638560903984127e-01,5.523234980999753851e-01,5.759713128339547517e-01,5.962019211893562209e-01,6.170501683462887854e-01,6.279849712169416343e-01,6.387268644541032048e-01,6.601026836490540006e-01,6.605197382890528601e-01,6.551020052777540847e-01,6.517712922566831768e-01,6.263807083993812030e-01,6.130827136784140485e-01,6.159926938787505524e-01,6.142514478260593380e-01,6.125615033054246927e-01,6.026650325028478639e-01,6.024192390215613591e-01,6.048805735152420482e-01,6.014270758284048224e-01,6.011833721389127083e-01,6.114757624078658305e-01,6.196337704528392942e-01,6.286149454287943694e-01,6.293782120224195031e-01,6.246458619039055860e-01,6.140348038391869601e-01,5.909789345803198035e-01,5.843602419799200920e-01,5.687625746462290355e-01,5.433188288380951247e-01,5.216036041113194521e-01,4.964312210018135829e-01,4.665466688144547791e-01,4.465499742140122130e-01,4.387928856902324481e-01,4.364617340701976156e-01,4.330819326167200112e-01,4.270366363374434870e-01,4.131822425744756666e-01,-1.000000000000000000e+00,3.938962008358368738e-01,3.997331673996368795e-01,4.006241812503993915e-01,3.899256067258786151e-01,3.839546346146520683e-01,3.840164778017838287e-01,3.796004948249283029e-01,3.815274830840986731e-01,3.823957888759982326e-01,3.791521658811765061e-01,3.684678441677051719e-01,3.740740367244990150e-01,3.919414281505231856e-01,4.006702709293899489e-01,4.219529296976251564e-01,4.588585883689395017e-01,4.914832754391301739e-01
5.227712128688476456e-01,5.176084782873787704e-01,5.262619637122374350e-01,5.353580166974810650e-01,5.544379046650731446e-01,5.702174704068933009e-01,5.817706961399966570e-01,6.024753665248911982e-01,6.230743828606023493e-01,6.445758260347544955e-01,6.482224834076206754e-01,6.457857519583101169e-01,6.558628726153308275e-01,6.510906432073080286e-01,6.463639760996346961e-01,6.443172560245944425e-01,6.319556989324002227e-01,6.328280228296576659e-01,6.369617092863889551e-01,6.334449063891522957e-01,6.360747308128473776e-01,6.202720120023437200e-01,6.078800200881737670e-01,6.032241021507490641e-01,6.025013929024554127e-01,5.898855837007825897e-01,6.012787003506000483e-01,6.141597469187090041e-01,6.207654957290837938e-01,6.263472463748399610e-01,6.291763559706959885e-01,6.272859625180703391e-01,6.173266800160166490e-01,6.171420513979476441e-01,6.066491862171595750e-01,5.899912373127721432e-01,5.760113244617547368e-01,5.567405973118553231e-01,5.343635451248190948e-01,5.241194037282317364e-01,5.215581521834929957e-01,5.203777291769102753e-01,5.124555216194111029e-01,5.030423262569183596e-01,4.903208642213968127e-01,-1.000000000000000000e+00,4.616297669828751671e-01,4.552131217561072307e-01,4.506207479328873111e-01,4.460425936394246116e-01,4.293758486115433204e-01,4.339840316690414257e-01,4.365476074936185391e-01,4.281814711725246414e-01,4.080547219935045655e-01,4.125621916118472066e-01,4.156479403556462282e-01,4.185657774648083307e-01,4.417347855436620785e-01,4.535193590860211454e-01,4.746198635145251754e-01,5.104900791601340027e-01,5.495939490423117357e-01
5.548696564906410167e-01,5.521740348801997822e-01,5.652035321879920193e-01,5.756981612117858527e-01,5.833598441784109134e-01,5.927748711891964728e-01,6.007097074436420492e-01,6.139593618403061948e-01,6.359554597645734608e-01,6.561336133283829364e-01,6.578993922621089174e-01,6.562542274497552564e-01,6.548670611892464244e-01,6.470363224092536836e-01,6.401601418550733058e-01,6.320145305332556251e-01,6.200642262218700740e-01,6.213862823745914810e-01,6.333714280066120583e-01,6.342725534797548637e-01,6.334496944119158979e-01,6.279775217044483160e-01,6.168688926780803161e-01,6.000018416821737421e-01,5.885631706782880057e-01,5.731429320629328750e-01,5.911568821169075338e-01,6.111226919998359319e-01,6.234350451815557914e-01,6.309861333392785543e-01,6.301709769716402620e-01,6.298884360706668017e-01,6.291064065468859878e-01,6.308659170717735298e-01,6.283948317685323914e-01,6.203549352653882076e-01,6.105103489702374819e-01,6.035052445132719212e-01,5.949074942904577501e-01,5.902126064599553246e-01,5.914427166121407620e-01,5.934261496486680221e-01,5.868748296680167398e-01,5.748364151727807236e-01,5.613724809737247190e-01,-1.000000000000000000e+00,5.512400560548592621e-01,5.397065524359436761e-01,5.253730121153457056e-01,5.133180814952197357e-01,5.012763547424677890e-01,5.027721788060937058e-01,4.925916571620780338e-01,4.715837635590547916e-01,4.453113242611965727e-01,4.578083533240510095e-01,4.694629556098833811e-01,4.841308477961641099e-01,5.114519978110805276e-01,5.237085941557622082e-01,5.354371270151569995e-01,5.544302718953746378e-01,5.743255382622060035e-01
5.817541027900475781e-01,5.864509365236942884e-01,5.986324740980832892e-01,6.082422238611204790e-01,6.113309613536774823e-01,6.140771189792489926e-01,6.197839635613979770e-01,6.296512961173371670e-01,6.444201604646613291e-01,6.519572165738587444e-01,6.547337301754858618e-01,6.503020792560596508e-01,6.395549304347175612e-01,6.340202552021191318e-01,6.266418832877094225e-01,6.201158848907906140e-01,6.106942297671027475e-01,6.055429676442518616e-01,6.242108474371742544e-01,6.311498735854561559e-01,6.344163194073081380e-01,6.435872187228524055e-01,6.427707612949045135e-01,6.195438202895263702e-01,5.959753461400596475e-01,5.764300170070134621e-01,5.867562208745300545e-01,5.998814091926975012e-01,6.113896370599071206e-01,6.179759900577209697e-01,6.222150627858040739e-01,6.324052910918355197e-01,6.445241593364647859e-01,6.546994876585365830e-01,6.543254055780977074e-01,6.554990190980135578e-01,6.535390912731315893e-01,6.487802177930123149e-01,6.357769561860509011e-01,6.208105462595548962e-01,6.163992168954028905e-01,6.188771772432174467e-01,6.149398326711635887e-01,6.157882662812286245e-01,6.131864329702081395e-01,-1.000000000000000000e+00,6.126411029010363496e-01,6.001898412915576131e-01,5.925226800645175818e-01,5.834259885791066580e-01,5.740812773000473213e-01,5.660882427238610459e-01,5.381640997155605621e-01,5.115179638303356535e-01,5.084675408848147171e-01,5.171343584379047842e-01,5.325880666032499766e-01,5.512808996838496345e-01,5.760206451974665409e-01,5.830146475478880097e-01,5.880236073314670797e-01,5.963839717342108715e-01,5.897943732633618152e-01
